stage,time_s,element,integration_point,x_m,y_m,z_m,temperature_k,s11_pa,s22_pa,s33_pa,s12_pa,s13_pa,s23_pa,e11,e22,e33,e12_engineering,e13_engineering,e23_engineering,ee11,ee22,ee33,ee12_engineering,ee13_engineering,ee23_engineering,le11,le22,le33,le12_engineering,le13_engineering,le23_engineering,ivol_m3
7,0.007,1,4,0.8249541907861765,0.7886751345948151,0.211324865405185,600,7962747868.058432,3405989107.503847,3410621092.668683,1194371180.98925,4.944337199511787e-07,-3.955548870840005e-09,0.02958882404003337,-3.010790357144038e-05,-1.011922027653137e-18,0.01552682535286026,6.427638359365324e-18,-5.142213532092007e-20,0.02958882404003337,-3.010790357144038e-05,-1.011922027653137e-18,0.01552682535286026,6.427638359365324e-18,-5.142213532092007e-20,0.02962031447771404,-6.151223616979607e-05,-1.200820198425687e-84,0.0155310755256113,2.985227208607489e-44,-9.28587729643939e-44,0.12875
7,0.007,1,5,0.2210458092138235,0.211324865405185,0.7886751345948151,600,7962747868.058432,3405989107.503847,3410621092.668684,1194371180.98925,-2.060140499269724e-08,1.64814536242851e-10,0.02958882404003337,-3.010790357143848e-05,8.673617379884034e-19,0.01552682535286025,-2.678182649050641e-19,2.142588971157063e-21,0.02958882404003337,-3.010790357143848e-05,8.673617379884034e-19,0.01552682535286025,-2.678182649050641e-19,2.142588971157063e-21,0.02962031447771404,-6.151223616979802e-05,2.220446049250312e-16,0.01553107552561129,-8.419412912952038e-19,6.669170008972047e-21,0.12875
7,0.007,1,6,0.8157165864791425,0.211324865405185,0.788675134594815,600,7962747868.058432,3405989107.503847,3410621092.668684,1194371180.98925,9.049899392476676e-08,-6.906456975105785e-10,0.02958882404003337,-3.01079035714385e-05,8.673617379884034e-19,0.01552682535286026,1.176486921021968e-18,-8.978394067637521e-21,0.02958882404003337,-3.01079035714385e-05,8.673617379884034e-19,0.01552682535286026,1.176486921021968e-18,-8.978394067637521e-21,0.02962031447771404,-6.151223616979607e-05,-1.765314602624917e-36,0.0155310755256113,2.631066535297513e-18,-2.084115627796633e-20,0.12875
7,0.007,1,7,0.2302834135208576,0.7886751345948151,0.7886751345948151,600,7962747868.058433,3405989107.503846,3410621092.668683,1194371180.98925,3.060763287826424e-07,-8.473443686087664e-10,0.02958882404003337,-3.010790357144223e-05,-2.891205793294678e-18,0.01552682535286025,3.978992274174352e-18,-1.101547679191396e-20,0.02958882404003337,-3.010790357144223e-05,-2.891205793294678e-18,0.01552682535286025,3.978992274174352e-18,-1.101547679191396e-20,0.02962031447771404,-6.151223616979737e-05,2.220446049250312e-16,0.01553107552561129,1.683882582590408e-18,-1.333834001794414e-20,0.12875
7,0.007,1,8,0.8249541907861765,0.7886751345948151,0.7886751345948151,600,7962747868.058433,3405989107.503846,3410621092.668683,1194371180.98925,2.619317271757947e-07,-1.69516691870473e-09,0.02958882404003337,-3.010790357144226e-05,-2.891205793294678e-18,0.01552682535286026,3.405112453285332e-18,-2.20371699431615e-20,0.02958882404003337,-3.010790357144226e-05,-2.891205793294678e-18,0.01552682535286026,3.405112453285332e-18,-2.20371699431615e-20,0.02962031447771404,-6.151223616979607e-05,-1.016821211111958e-35,0.0155310755256113,6.314559684714032e-18,-5.001877506711916e-20,0.12875
8,0.008,1,1,0.222736408137065,0.211324865405185,0.211324865405185,600,7972229815.290575,3396507160.271711,3410621092.668686,1791490760.482575,-2.060058092660859e-08,2.472185080814627e-10,0.02965045669704228,-9.174056058033366e-05,1.210692425942147e-18,0.02328937988627348,-2.678075520459117e-19,3.213840605059015e-21,0.02965045669704228,-9.174056058033366e-05,1.210692425942147e-18,0.02328937988627348,-2.678075520459117e-19,3.213840605059015e-21,0.02969719762302915,-0.0001383953814849104,-1.76907299221603e-85,0.02329540738201378,-2.788295328795921e-44,-6.970598150973092e-44,0.1287500000000001
8,0.008,1,2,0.8174071854023839,0.2113248654051851,0.2113248654051851,600,7972229815.290575,3396507160.271711,3410621092.668686,1791490760.482577,5.812309654673348e-08,-7.975945804959729e-10,0.02965045669704228,-9.174056058033382e-05,1.210692425942147e-18,0.0232893798862735,7.556002551075353e-19,-1.036872954644765e-20,0.02965045669704228,-9.174056058033382e-05,1.210692425942147e-18,0.0232893798862735,7.556002551075353e-19,-1.036872954644765e-20,0.02969719762302915,-0.0001383953814849052,-1.129742979968307e-38,0.02329540738201379,-2.104744274376183e-19,2.50080955446518e-21,0.12875
8,0.008,1,3,0.2365928145976162,0.7886751345948151,0.2113248654051851,600,7972229815.290574,3396507160.271709,3410621092.668684,1791490760.482575,1.942338174691668e-07,-1.530235616937852e-09,0.02965045669704228,-9.174056058033736e-05,-2.457524924300477e-18,0.02328937988627348,2.525039627099169e-18,-1.989306302019208e-20,0.02965045669704228,-9.174056058033736e-05,-2.457524924300477e-18,0.02328937988627348,2.525039627099169e-18,-1.989306302019208e-20,0.02969719762302915,-0.0001383953814849104,-2.89214202871925e-36,0.02329540738201378,3.367590839001893e-18,-4.001295287144597e-20,0.1287500000000001
8,0.008,1,4,0.831263591862935,0.7886751345948151,0.211324865405185,600,7972229815.290574,3396507160.271709,3410621092.668684,1791490760.482577,4.944139423650463e-07,-5.933244195472459e-09,0.02965045669704228,-9.174056058033748e-05,-2.457524924300477e-18,0.0232893798862735,6.427381250745601e-18,-7.713217454114197e-20,0.02965045669704228,-9.174056058033748e-05,-2.457524924300477e-18,0.0232893798862735,6.427381250745601e-18,-7.713217454114197e-20,0.02969719762302915,-0.0001383953814849052,-7.230355071797163e-37,0.02329540738201379,1.683795419500946e-18,-2.000647643572144e-20,0.12875
8,0.008,1,5,0.222736408137065,0.211324865405185,0.7886751345948151,600,7972229815.290573,3396507160.271711,3410621092.668685,1791490760.482576,-2.060058092660859e-08,2.472185080814628e-10,0.02965045669704227,-9.17405605803328e-05,2.096124200138641e-18,0.02328937988627348,-2.678075520459117e-19,3.213840605059016e-21,0.02965045669704227,-9.17405605803328e-05,2.096124200138641e-18,0.02328937988627348,-2.678075520459117e-19,3.213840605059016e-21,0.02969719762302915,-0.0001383953814849104,-5.853756224341002e-88,0.02329540738201378,-1.703054981051496e-44,8.695470086107699e-46,0.12875
8,0.008,1,6,0.8174071854023838,0.211324865405185,0.788675134594815,600,7972229815.290573,3396507160.271711,3410621092.668685,1791490760.482577,9.454193731866315e-08,-1.084513758629349e-09,0.02965045669704227,-9.174056058033293e-05,2.096124200138641e-18,0.0232893798862735,1.229045185142621e-18,-1.409867886218154e-20,0.02965045669704227,-9.174056058033293e-05,2.096124200138641e-18,0.0232893798862735,1.229045185142621e-18,-1.409867886218154e-20,0.02969719762302915,-0.0001383953814849052,-2.541921704928664e-36,0.02329540738201379,3.157116411564274e-18,-3.75121433169774e-20,0.12875
8,0.008,1,7,0.2365928145976161,0.7886751345948151,0.7886751345948151,600,7972229815.290575,3396507160.27171,3410621092.668684,1791490760.482576,4.355562493680201e-07,-3.091767881131213e-09,0.02965045669704229,-9.174056058033939e-05,-4.481368979606751e-18,0.02328937988627348,5.662231241784261e-18,-4.019298245470578e-20,0.02965045669704229,-9.174056058033939e-05,-4.481368979606751e-18,0.02328937988627348,5.662231241784261e-18,-4.019298245470578e-20,0.02969719762302915,-0.0001383953814849104,-7.230355071798125e-37,0.02329540738201378,1.683795419500947e-18,-2.000647643572298e-20,0.12875
8,0.008,1,8,0.831263591862935,0.7886751345948151,0.7886751345948151,600,7972229815.290575,3396507160.27171,3410621092.668684,1791490760.482577,2.457371312710406e-07,-2.615359841070763e-09,0.02965045669704229,-9.174056058033949e-05,-4.481368979606751e-18,0.0232893798862735,3.194582706523528e-18,-3.399967793391992e-20,0.02965045669704229,-9.174056058033949e-05,-4.481368979606751e-18,0.0232893798862735,3.194582706523528e-18,-3.399967793391992e-20,0.02969719762302915,-0.0001383953814849052,-1.46414690203892e-35,0.02329540738201379,7.577079387754259e-18,-9.002914396074615e-20,0.12875
9,0.009000000000000001,1,1,0.2244270070603065,0.211324865405185,0.211324865405185,600,7986488358.415681,3382248617.14661,3410621092.668687,2388515377.634623,-2.059942725254355e-08,3.29618524439767e-10,0.02974313722735546,-0.0001844210908935021,1.210692425942147e-18,0.03105069990925009,-2.677925542830662e-19,4.285040817716971e-21,0.02974313722735546,-0.0001844210908935021,1.210692425942147e-18,0.03105069990925009,-2.677925542830662e-19,4.285040817716971e-21,0.0298048206826471,-0.0002460184411026186,-1.937732589090186e-86,0.03105829248627327,8.269386295598448e-45,3.010265345851764e-44,0.1287500000000001
9,0.009000000000000001,1,2,0.8190977843256253,0.2113248654051851,0.2113248654051851,600,7986488358.415681,3382248617.14661,3410621092.668687,2388515377.634624,5.002728951367742e-08,-9.339553531065958e-10,0.02974313722735546,-0.0001844210908935023,1.210692425942147e-18,0.03105069990925011,6.503547636778065e-19,-1.214141959038575e-20,0.02974313722735546,-0.0001844210908935023,1.210692425942147e-18,0.03105069990925011,6.503547636778065e-19,-1.214141959038575e-20,0.02980482068264709,-0.0002460184411026117,-4.066780608481615e-37,0.03105829248627328,-1.262755057024039e-18,2.000502962362197e-20,0.12875
9,0.009000000000000001,1,3,0.2429022156743747,0.7886751345948151,0.2113248654051851,600,7986488358.41568,3382248617.146608,3410621092.668686,2388515377.634623,2.589633561635233e-07,-3.076149960284825e-09,0.02974313722735546,-0.0001844210908935058,-2.457524924300477e-18,0.03105069990925009,3.366523630125804e-18,-3.998994948370273e-20,0.02974313722735546,-0.0001844210908935058,-2.457524924300477e-18,0.03105069990925009,3.366523630125804e-18,-3.998994948370273e-20,0.0298048206826471,-0.0002460184411026186,-1.156773150856994e-35,0.03105829248627327,6.73469363746154e-18,-1.066934913259852e-19,0.1287500000000001
9,0.009000000000000001,1,4,0.8375729929396936,0.7886751345948151,0.211324865405185,600,7986488358.41568,3382248617.146608,3410621092.668686,2388515377.634624,4.943862541874782e-07,-7.910844588577508e-09,0.02974313722735546,-0.000184421090893506,-2.457524924300477e-18,0.03105069990925011,6.427021304437217e-18,-1.028409796515076e-19,0.02974313722735546,-0.000184421090893506,-2.457524924300477e-18,0.03105069990925011,6.427021304437217e-18,-1.028409796515076e-19,0.02980482068264709,-0.0002460184411026117,-1.15677315085699e-35,0.03105829248627328,6.734693637461539e-18,-1.066934913259837e-19,0.12875
9,0.009000000000000001,1,5,0.2244270070603065,0.211324865405185,0.7886751345948151,600,7986488358.415679,3382248617.14661,3410621092.668687,2388515377.634623,-2.059942725254355e-08,3.296185244397671e-10,0.02974313722735545,-0.0001844210908935013,2.096124200138641e-18,0.0310506999092501,-2.677925542830662e-19,4.285040817716972e-21,0.02974313722735545,-0.0001844210908935013,2.096124200138641e-18,0.0310506999092501,-2.677925542830662e-19,4.285040817716972e-21,0.0298048206826471,-0.000246018441102616,1.423673436921927e-86,0.03105829248627328,4.566897976124653e-44,1.337203022579321e-44,0.12875
9,0.009000000000000001,1,6,0.8190977843256253,0.211324865405185,0.788675134594815,600,7986488358.415679,3382248617.14661,3410621092.668687,2388515377.634624,8.239861542163291e-08,-1.318484864844643e-09,0.02974313722735545,-0.0001844210908935015,2.096124200138641e-18,0.03105069990925011,1.071182000481228e-18,-1.714030324298036e-20,0.02974313722735545,-0.0001844210908935015,2.096124200138641e-18,0.03105069990925011,1.071182000481228e-18,-1.714030324298036e-20,0.02980482068264709,-0.0002460184411026117,-5.535340272655572e-37,0.03105829248627328,-1.473214233194712e-18,2.333920122755894e-20,0.12875
9,0.009000000000000001,1,7,0.2429022156743746,0.7886751345948151,0.7886751345948151,600,7986488358.415681,3382248617.146609,3410621092.668686,2388515377.634623,6.297520383399011e-07,-7.140944444791835e-09,0.02974313722735547,-0.0001844210908935079,-4.481368979606751e-18,0.0310506999092501,8.186776498418715e-18,-9.283227778229386e-20,0.02974313722735547,-0.0001844210908935079,-4.481368979606751e-18,0.0310506999092501,8.186776498418715e-18,-9.283227778229386e-20,0.0298048206826471,-0.0002460184411026134,-2.60273958942849e-35,0.03105829248627329,1.010204045619232e-17,-1.600402369889834e-19,0.12875
9,0.009000000000000001,1,8,0.8375729929396936,0.7886751345948151,0.7886751345948151,600,7986488358.415681,3382248617.146609,3410621092.668686,2388515377.634624,2.94277614091834e-07,-4.175029328857707e-09,0.02974313722735547,-0.000184421090893508,-4.481368979606751e-18,0.03105069990925011,3.825608983193842e-18,-5.42753812751502e-20,0.02974313722735547,-0.000184421090893508,-4.481368979606751e-18,0.03105069990925011,3.825608983193842e-18,-5.42753812751502e-20,0.0298048206826471,-0.0002460184411026125,-8.856544436249129e-36,0.03105829248627329,5.892856932778849e-18,-9.335680491023732e-20,0.12875
10,0.01,1,1,0.226117605983548,0.211324865405185,0.211324865405185,600,8005522584.894293,3363214390.668004,3410621092.668689,2985406823.175569,-2.059794398896083e-08,4.120132669227759e-10,0.02986685969946643,-0.0003081435630044551,1.77086354839299e-18,0.03881028870128239,-2.677732718564908e-19,5.356172469996087e-21,0.02986685969946643,-0.0003081435630044551,1.77086354839299e-18,0.03881028870128239,-2.677732718564908e-19,5.356172469996087e-21,0.02994317031870491,-0.0003843680771606723,-1.807290013354489e-37,0.03881924914670801,-8.417582851823358e-19,1.666930817166392e-20,0.1287500000000001
10,0.01,1,2,0.8207883832488667,0.2113248654051851,0.2113248654051851,600,8005522584.894293,3363214390.668003,3410621092.668689,2985406823.17557,4.193196893442616e-08,-1.005572451878864e-09,0.02986685969946643,-0.0003081435630044555,1.77086354839299e-18,0.03881028870128242,5.451155961475401e-19,-1.307244187442523e-20,0.02986685969946643,-0.0003081435630044555,1.77086354839299e-18,0.03881028870128242,5.451155961475401e-19,-1.307244187442523e-20,0.02994317031870493,-0.0003843680771606654,-1.807290013354449e-37,0.03881924914670802,-8.417582851823359e-19,1.666930817166358e-20,0.12875
10,0.01,1,3,0.2492116167511332,0.7886751345948151,0.2113248654051851,600,8005522584.894292,3363214390.668002,3410621092.668687,2985406823.175569,3.236784563628726e-07,-5.139844930329134e-09,0.02986685969946643,-0.0003081435630044601,-3.252606517456513e-18,0.03881028870128239,4.207819932717344e-18,-6.681798409427875e-20,0.02986685969946643,-0.0003081435630044601,-3.252606517456513e-18,0.03881028870128239,4.207819932717344e-18,-6.681798409427875e-20,0.02994317031870491,-0.0003843680771606723,-1.156665608546873e-35,0.03881924914670801,6.734066281458686e-18,-1.333544653733114e-19,0.1287500000000001
10,0.01,1,4,0.843882394016452,0.7886751345948151,0.211324865405185,600,8005522584.894292,3363214390.668002,3410621092.668687,2985406823.17557,4.943506558614838e-07,-9.888318408675435e-09,0.02986685969946643,-0.0003081435630044605,-3.252606517456513e-18,0.03881028870128242,6.42655852619929e-18,-1.285481393127807e-19,0.02986685969946643,-0.0003081435630044605,-3.252606517456513e-18,0.03881028870128242,6.42655852619929e-18,-1.285481393127807e-19,0.02994317031870493,-0.0003843680771606654,-6.506244048076011e-36,0.03881924914670802,5.050549711094016e-18,-1.000158490299814e-19,0.12875
10,0.01,1,5,0.226117605983548,0.211324865405185,0.7886751345948151,600,8005522584.894291,3363214390.668003,3410621092.668689,2985406823.175569,-2.059794398896083e-08,4.120132669227759e-10,0.02986685969946642,-0.0003081435630044542,2.674365358797577e-18,0.0388102887012824,-2.677732718564908e-19,5.356172469996088e-21,0.02986685969946642,-0.0003081435630044542,2.674365358797577e-18,0.0388102887012824,-2.677732718564908e-19,5.356172469996088e-21,0.02994317031870491,-0.0003843680771606723,-1.807290013354489e-37,0.03881924914670801,-8.417582851823358e-19,1.666930817166392e-20,0.12875
10,0.01,1,6,0.8207883832488668,0.211324865405185,0.788675134594815,600,8005522584.894291,3363214390.668003,3410621092.668689,2985406823.17557,8.643827459501603e-08,-1.712309353939911e-09,0.02986685969946642,-0.0003081435630044546,2.674365358797577e-18,0.03881028870128242,1.123697569735208e-18,-2.226002160121884e-20,0.02986685969946642,-0.0003081435630044546,2.674365358797577e-18,0.03881028870128242,1.123697569735208e-18,-2.226002160121884e-20,0.02994317031870493,-0.0003843680771606628,-2.823890645866362e-37,0.03881924914670803,-1.05219785647792e-18,2.083663521457959e-20,0.12875
10,0.01,1,7,0.2492116167511332,0.7886751345948151,0.7886751345948151,600,8005522584.894293,3363214390.668002,3410621092.668687,2985406823.17557,8.239068660258261e-07,-1.274349628849784e-08,0.02986685969946644,-0.0003081435630044622,-5.204170427930421e-18,0.03881028870128241,1.071078925833574e-17,-1.656654517504719e-19,0.02986685969946644,-0.0003081435630044622,-5.204170427930421e-18,0.03881028870128241,1.071078925833574e-17,-1.656654517504719e-19,0.02994317031870493,-0.0003843680771606715,-2.602497619230456e-35,0.03881924914670801,1.010109942218803e-17,-2.000316980599666e-19,0.12875
10,0.01,1,8,0.8438823940164522,0.7886751345948151,0.7886751345948151,600,8005522584.894293,3363214390.668002,3410621092.668687,2985406823.17557,3.428056671662239e-07,-6.123004400117462e-09,0.02986685969946644,-0.0003081435630044624,-5.204170427930421e-18,0.03881028870128242,4.456473673160911e-18,-7.959905720152701e-20,0.02986685969946644,-0.0003081435630044624,-5.204170427930421e-18,0.03881028870128242,4.456473673160911e-18,-7.959905720152701e-20,0.02994317031870493,-0.0003843680771606628,-4.51822503338618e-36,0.03881924914670803,4.20879142591168e-18,-8.334654085831835e-20,0.12875
11,0.011,1,1,0.2027894466478469,0.2338029315524309,0.211324865405185,600,7334098818.420486,4034638157.141769,3410621092.668675,3402763594.28288,-1.845406058986014e-08,-1.015343817865964e-07,0.02550260521738677,0.004056110919075101,-6.035392092832346e-18,0.04423592672567744,-2.399027876681818e-19,-1.319946963225753e-18,0.02550260521738677,0.004056110919075101,-6.035392092832346e-18,0.04423592672567744,-2.399027876681818e-19,-1.319946963225753e-18,0.02557631771662733,0.003982484524916918,-2.872144063259278e-35,0.04427640520136519,2.85189844957724e-20,-1.296080630413175e-18,0.1287500000000001
11,0.011,1,2,0.7942025551738762,0.2959629540501557,0.2113248654051851,600,7334098818.420485,4034638157.141771,3410621092.668673,3402763594.282876,9.218069909758173e-08,7.030333967510154e-07,0.02550260521738676,0.004056110919075122,-1.703326787998218e-17,0.04423592672567739,1.198349088268563e-18,9.139434157763201e-18,0.02550260521738676,0.004056110919075122,-1.703326787998218e-17,0.04423592672567739,1.198349088268563e-18,9.139434157763201e-18,0.0255763177166273,0.003982484524916959,-9.746351979507893e-34,0.04427640520136523,1.490641648189907e-18,9.068291199981587e-18,0.12875
11,0.011,1,3,0.165407409602523,0.8104043970145068,0.2113248654051851,600,7334098818.420479,4034638157.141769,3410621092.668677,3402763594.282883,-7.172140366902799e-07,7.744273612180243e-08,0.02550260521738673,0.004056110919075116,1.011922027720167e-17,0.04423592672567749,-9.32378247697364e-18,1.006755569583432e-18,0.02550260521738673,0.004056110919075116,1.011922027720167e-17,0.04423592672567749,-9.32378247697364e-18,1.006755569583432e-18,0.02557631771662733,0.003982484524916923,-2.132265663192215e-34,0.04427640520136519,-6.77119863231685e-18,4.761214082474109e-19,0.1287500000000001
11,0.011,1,4,0.7568205181285522,0.8725644195122317,0.211324865405185,600,7334098818.420474,4034638157.141775,3410621092.668675,3402763594.282875,4.753918884684049e-07,8.734317866242067e-07,0.0255026052173867,0.004056110919075151,1.436567879213593e-18,0.04423592672567737,6.180094550089264e-18,1.135461322611469e-17,0.0255026052173867,0.004056110919075151,1.436567879213593e-18,0.04423592672567737,6.180094550089264e-18,1.135461322611469e-17,0.02557631771662729,0.003982484524916965,-1.467163685014367e-33,0.04427640520136523,1.453359017416798e-18,1.07626466074488e-17,0.1287500000000001
11,0.011,1,5,0.2027894466478468,0.2338029315524309,0.7886751345948151,600,7334098818.420485,4034638157.141768,3410621092.668675,3402763594.282878,-1.845406058986014e-08,-1.015343817865964e-07,0.02550260521738677,0.004056110919075102,-5.890831803167612e-18,0.04423592672567742,-2.399027876681818e-19,-1.319946963225753e-18,0.02550260521738677,0.004056110919075102,-5.890831803167612e-18,0.04423592672567742,-2.399027876681818e-19,-1.319946963225753e-18,0.02557631771662733,0.003982484524916918,-2.872144063259278e-35,0.04427640520136519,2.85189844957724e-20,-1.296080630413175e-18,0.1287500000000001
11,0.011,1,6,0.7942025551738762,0.2959629540501557,0.788675134594815,600,7334098818.420483,4034638157.14177,3410621092.668673,3402763594.282876,2.014523960409257e-07,7.060166369171568e-07,0.02550260521738675,0.004056110919075118,-1.40042780606008e-17,0.04423592672567739,2.618881148532034e-18,9.178216279923039e-18,0.02550260521738675,0.004056110919075118,-1.40042780606008e-17,0.04423592672567739,2.618881148532034e-18,9.178216279923039e-18,0.0255763177166273,0.003982484524916962,-8.68389219258903e-34,0.04427640520136523,1.913247417199384e-18,9.06553529176639e-18,0.12875
11,0.011,1,7,0.1654074096025229,0.8104043970145068,0.7886751345948151,600,7334098818.420478,4034638157.14177,3410621092.668676,3402763594.282882,-2.187582898684993e-07,1.138529230920732e-07,0.02550260521738672,0.004056110919075119,1.033606071169877e-17,0.04423592672567747,-2.843857768290491e-18,1.480088000196952e-18,0.02550260521738672,0.004056110919075119,1.033606071169877e-17,0.04423592672567747,-2.843857768290491e-18,1.480088000196952e-18,0.02557631771662732,0.003982484524916931,-1.907664545463942e-34,0.0442764052013652,-6.768822050275534e-18,3.681146890463111e-19,0.12875
11,0.011,1,8,0.7568205181285522,0.8725644195122317,0.7886751345948151,600,7334098818.420474,4034638157.141776,3410621092.668675,3402763594.282878,6.061054654292748e-07,-2.048876347840316e-07,0.0255026052173867,0.004056110919075154,9.938519921153461e-19,0.04423592672567742,7.879371050580573e-18,-2.663539252192411e-18,0.0255026052173867,0.004056110919075154,9.938519921153461e-19,0.04423592672567742,7.879371050580573e-18,-2.663539252192411e-18,0.0255763177166273,0.003982484524916973,-8.881084716646885e-34,0.04427640520136525,6.829424892329055e-18,-3.122286028674321e-18,0.12875
12,0.012,1,1,0.177239483698252,0.2537194038551795,0.211324865405185,600,6590573920.213341,4778163055.348943,3410621092.668686,3671403268.048713,-6.223955027512159e-09,-1.691190378038582e-07,0.02066969337904026,0.008889022757421674,6.685913397664239e-18,0.04772824248463328,-8.091141535765807e-20,-2.198547491450157e-18,0.02066969337904026,0.008889022757421674,6.685913397664239e-18,0.04772824248463328,-8.091141535765807e-20,-2.198547491450157e-18,0.0207375880499568,0.008821214191587448,-2.367544948775994e-34,0.04779846988695835,3.429444359188571e-18,-1.371947498926507e-18,0.1287500000000001
12,0.012,1,2,0.758915277706831,0.3773584106363231,0.2113248654051851,600,6590573920.213337,4778163055.348947,3410621092.668684,3671403268.048713,1.001239066450358e-07,-2.113211112090888e-08,0.02066969337904024,0.008889022757421705,-7.67298912419066e-18,0.04772824248463327,1.301610786385465e-18,-2.747174445718153e-19,0.02066969337904024,0.008889022757421705,-7.67298912419066e-18,0.04772824248463327,1.301610786385465e-18,-2.747174445718153e-19,0.02073758804995675,0.008821214191587512,-5.359266653477864e-33,0.04779846988695838,-2.94923125010476e-18,1.682958953747568e-17,0.12875
12,0.012,1,3,0.07979096426058169,0.823254699272485,0.2113248654051851,600,6590573920.213341,4778163055.348941,3410621092.668684,3671403268.048718,-1.764050019626432e-06,-3.826103543870225e-08,0.02066969337904027,0.00888902275742167,-4.553649123768816e-18,0.04772824248463334,-2.293265025514361e-17,-4.973934607031292e-19,0.02066969337904027,0.00888902275742167,-4.553649123768816e-18,0.04772824248463334,-2.293265025514361e-17,-4.973934607031292e-19,0.02073758804995681,0.008821214191587452,-1.955472163150593e-33,0.04779846988695835,-2.710715391071051e-17,-2.782790763009313e-18,0.1287500000000001
12,0.012,1,4,0.6614667582691607,0.9468937060536287,0.211324865405185,600,6590573920.213334,4778163055.348948,3410621092.668682,3671403268.048711,3.632998068504832e-07,1.712881788138716e-06,0.02066969337904023,0.008889022757421714,-1.56396163374331e-17,0.04772824248463324,4.722897489056282e-18,2.226746324580331e-17,0.02066969337904023,0.008889022757421714,-1.56396163374331e-17,0.04772824248463324,4.722897489056282e-18,2.226746324580331e-17,0.02073758804995673,0.008821214191587505,-1.341135423187056e-32,0.04779846988695836,2.567391831843813e-18,3.474377573142955e-17,0.12875
12,0.012,1,5,0.177239483698252,0.2537194038551795,0.7886751345948151,600,6590573920.213341,4778163055.348943,3410621092.668686,3671403268.048711,-6.223955027512159e-09,-1.691190378038582e-07,0.02066969337904026,0.008889022757421674,7.119594266658441e-18,0.04772824248463325,-8.091141535765807e-20,-2.198547491450157e-18,0.02066969337904026,0.008889022757421674,7.119594266658441e-18,0.04772824248463325,-8.091141535765807e-20,-2.198547491450157e-18,0.02073758804995681,0.008821214191587439,-2.367544948775996e-34,0.04779846988695835,3.429444359188572e-18,-1.371947498926508e-18,0.12875
12,0.012,1,6,0.758915277706831,0.3773584106363231,0.788675134594815,600,6590573920.213336,4778163055.348946,3410621092.668684,3671403268.048713,2.082956958652912e-07,1.533276277334905e-09,0.02066969337904024,0.008889022757421696,-1.933493873595521e-18,0.04772824248463327,2.707844046248785e-18,1.993259160535376e-20,0.02066969337904024,0.008889022757421696,-1.933493873595521e-18,0.04772824248463327,2.707844046248785e-18,1.993259160535376e-20,0.02073758804995675,0.008821214191587512,-4.472340289474518e-33,0.04779846988695838,-1.252468498163494e-18,1.689602668864484e-17,0.12875
12,0.012,1,7,0.07979096426058169,0.8232546992724851,0.7886751345948151,600,6590573920.213342,4778163055.348939,3410621092.668683,3671403268.048716,-1.275162325212461e-06,1.824763007196965e-07,0.02066969337904028,0.008889022757421662,-9.035018103375571e-18,0.04772824248463331,-1.6577110227762e-17,2.372191909356054e-18,0.02066969337904028,0.008889022757421662,-9.035018103375571e-18,0.04772824248463331,-1.6577110227762e-17,2.372191909356054e-18,0.02073758804995681,0.008821214191587452,-6.809731850783914e-34,0.04779846988695835,-2.706610379036076e-17,-4.502587107311978e-18,0.12875
12,0.012,1,8,0.6614667582691607,0.9468937060536288,0.7886751345948151,600,6590573920.213335,4778163055.348948,3410621092.668682,3671403268.048716,1.661566504285737e-06,1.316419259209981e-07,0.02066969337904024,0.008889022757421714,-1.657022320214983e-17,0.04772824248463331,2.160036455571458e-17,1.711345036972976e-18,0.02066969337904024,0.008889022757421714,-1.657022320214983e-17,0.04772824248463331,2.160036455571458e-17,1.711345036972976e-18,0.02073758804995674,0.008821214191587518,1.354702053256242e-33,0.04779846988695839,2.360587184090983e-17,7.164381864465519e-18,0.12875
13,0.013,1,1,0.1497476478755127,0.2708560732750921,0.211324865405185,600,5807443496.152753,5561293479.409469,3410621092.668664,3779585001.653319,-2.469527391752672e-07,-3.267987293319837e-07,0.01557934562264657,0.01397937051381522,-8.637477306797555e-18,0.04913460502149315,-3.210385609278473e-18,-4.248383481315789e-18,0.01557934562264657,0.01397937051381522,-8.637477306797555e-18,0.04913460502149315,-3.210385609278473e-18,-4.248383481315789e-18,0.01563845702392807,0.01392034521761618,-7.947739949404195e-36,0.04923151207598549,2.114042039942972e-20,-8.555189536785922e-19,0.12875
13,0.013,1,2,0.7153131656439982,0.4546194495082348,0.2113248654051851,600,5807443496.152753,5561293479.40947,3410621092.668663,3779585001.653315,2.436471822041757e-07,-4.585779757955997e-07,0.01557934562264657,0.01397937051381522,-1.985219352844449e-17,0.04913460502149309,3.167413368654284e-18,-5.961513685342796e-18,0.01557934562264657,0.01397937051381522,-1.985219352844449e-17,0.04913460502149309,3.167413368654284e-18,-5.961513685342796e-18,0.01563845702392808,0.01392034521761616,-1.62432071187496e-34,0.04923151207598547,3.151918387824336e-18,1.060942523938471e-17,0.12875
